"ID","SRC","DB_TABLE","DB_NAME","TABLE_HCODE","TABLE_CNAME","TABLE_ENAME","TABLE_DESC","TABLE_DESC_GENERATED","UNIQ_KEY","IS_SHOW","HISQA","HISMAN","HISVALID","CREATE_BY","HCREATETIME","UPDATE_BY","HUPDATETIME","TABLE_DESC_AI"
393,JULING,MYSQL,juling,"30006",香港公告证券关联表,ANN_HKSEAS,"主键：FLAGANN+SEUNIC,含义说明： [1]本表记录香港交易所“披露易”栏目披露的所有公司公告、衍生权证、牛熊证、基金等公告的相关证券信息。[2]香港公告主表（ANN_HKMS）香港公告全文表（ANN_HKCT）香港公告附件表（ANN_HKATC）香港公告分类关联表（ANN_HKCLSAS）香港公告证券关联表（ANN_HKSEAS）香港公告分类参数表（ANN_HKLSPRM）组成整个香港市场公告体系内容。使用说明：[1]本表的公告标识（FLAGANN）字段关联香港公告主表（ANN_HKMS）的公告标识（FLAGANN）字段获取该公告主要信息。[2]本表股票品种的公告通过本表的证券统一编码（SEUNIC）字段关联香港股票代码表（HK_STKCODE）的股票统一编码（STKUNICODE）字段获取该股票相关信息；权证品种的公告通过本表的证券统一编码（SEUNIC）字段关联香港权证合约信息表（HK_WRTCTRINFO）的权证统一编码（WRTUNIC）字段获取该权证相关信息；基金品种的公告通过本表的证券统一编码（SE","","",0,,,1,,"2024-09-20 14:44:23",,"2024-10-14 15:50:37",
394,JULING,MYSQL,juling,"30007",基金管理人所辖基金明细,DERI_FND_MANA_DTL,"主键：MANA_CODE+INNER_CODE,含义说明： [1]本表记录基金管理人所辖基金明细的情况。使用说明：[1]本表MANA_CODE关联机构信息表ORG_PROFILE.OrgCode得到基金管理人详细信息。[2]本表INNER_CODE关联基金综合信息表FND_GEN_INFO.INNERCODE得到所持基金的相关信息。","","",0,,,1,,"2024-09-20 14:44:24",,"2024-10-14 15:50:38",
395,JULING,MYSQL,juling,"30008",公司公告附件表,DISC_ACCE_COM,"主键：DISC_ID+ACCE_ORDER,含义说明： [1]本表主要存储大陆公司公告附件信息，主要包括：公告标识，附件序号，附件路径，附件类型，附件标题等。使用说明：[1]本表DISC_ID关联公司公告主表DISC_MAIN_COM.DISC_ID，得到公司公告的基本信息。","","",0,,,1,,"2024-09-20 14:44:24",,"2024-10-14 15:50:38",
396,JULING,MYSQL,juling,"30009",公司公告分类关联表,DISC_CLS_COM,"主键：DISC_ID+CLS_CODE,含义说明： [1]本表为关联表，把公司公告主表和公告分类关联起来。主要包括：公告标识，分类代码和公告日期。","","",0,,,1,,"2024-09-20 14:44:24",,"2024-10-14 15:14:27",
397,JULING,MYSQL,juling,"30010",公告分类参数表,DISC_CLS_REF,"主键：CLS_CODE,含义说明： [1]本表为参数表，主要记录公告的分类名称信息以及层级数。","","",0,,,1,,"2024-09-20 14:44:24",,"2024-10-14 15:14:27",
398,JULING,MYSQL,juling,"30011",公告公司关联表,DISC_COM,"主键：DISC_ID+COMCODE,含义说明： [1]本表为关联表，把公司公告主表和相关公司关联起来。主要包括：公告标识，公司代码和公告日期。","","",0,,,1,,"2024-09-20 14:44:24",,"2024-10-14 15:14:27",
399,JULING,MYSQL,juling,"30012",公司公告全文表,DISC_CONTENT_COM,"主键：DISC_ID,含义说明： [1]本表主要记录每条公司公告的全文内容。","","",0,,,1,,"2024-09-20 14:44:24",,"2024-10-14 15:14:27",
400,JULING,MYSQL,juling,"30013",公司公告主表,DISC_MAIN_COM,"主键：DISC_ID,含义说明： [1]本表主要记录每条公司公告的主要属性，包含的内容有公告标识、公告日期、标题、来源、期卷号和业绩报告日期等。","","",0,,,1,,"2024-09-20 14:44:24",,"2024-10-14 15:14:27",
401,JULING,MYSQL,juling,"30014",基金投资组合资产配置,FND_ASSET_CONF,"主键：FUND_ID+ENDDATE+SOURCE,含义说明： [1]本表记录每个报告期(年报,中报,季报)的基金资产配置信息,如:持有股票,债券,基金,权证和银行存款及清算备付金的市值及其占资产总资产和基金净值的比例等信息。使用说明：[1]本表FUND_ID关联基金综合信息表FND_GEN_INFO.FUND_ID可得基金的详细信息。","","",0,,,1,,"2024-09-20 14:44:24",,"2024-10-14 16:00:24",
402,JULING,MYSQL,juling,"30015",基金资产负债表,FND_BALANCE,"主键：FUND_ID+RPT_DATE+ENDDATE,含义说明： [1]本表为基金三大财务报表之一,记录年报,中报和上市公告书中基金的资产和负债信息,如:基金资产总值,负债总值,基金资产净值,持有人权益合计等。使用说明：[1]本表FUND_ID关联基金综合信息表FND_GEN_INFO.FUND_ID可得基金的详细信息。","","",0,,,1,,"2024-09-20 14:44:24",,"2024-10-14 16:00:24",
403,JULING,MYSQL,juling,"30016",基金分类表,FND_CLS_CODE,"主键：INNER_CODE+CLS_REF+CHANGEDATE,使用说明：[1]本表当前记录ETF基金与被动型指数基金分类情况。","","",0,,,1,,"2024-09-20 14:44:24",,"2024-10-14 16:00:24",
404,JULING,MYSQL,juling,"30017",基金投资组合基金配置,FND_FND_CONF,"主键：FUND_ID+ENDDATE+SOURCE+SEC_INNER_CODE,含义说明： [1]本表记录基金在定期报告投资组合中的基金配置信息。[2]主要记录QDII和ETF联接基金的基金配置信息。使用说明：[1]本表的基金标识（FUND_ID）关联基金综合信息表（FND_GEN_INFO）的基金标识（FUND_ID）得到基金的基本信息。[2]本表的证券内部代码（SEC_INNER_CODE）关联基金投资组合证券代码专用表(FND_SEC_CODE_SPEC)的内部代码（INNER_CODE）得到所投资基金的基本信息。","","",0,,,1,,"2024-09-20 14:44:24",,"2024-10-14 16:00:24",
405,JULING,MYSQL,juling,"30018",基金综合信息表,FND_GEN_INFO,"主键：INNER_CODE,含义说明： [1]本表记录基金名称、基金代码、基金类型、交易市场、发行机构等基金的综合信息。[2]本表作为基金库码表作用存在。[3]基金码表代码体系说明：基金标识（FUND_ID）用于标识单一基金实体；基金内部代码（INNER_CODE）用于区分同一基金实体因收费方式、运作方式、申购额度等不同类型。使用说明：[1]基金代码（FUND_CODE）通常为基金的场外前端申购代码；在交易所交易的基金，其基金代码为交易代码。[2]本表的管理人代码（MANA_CODE）关联机构信息表（ORG_PROFILE）的机构代码（ORGCODE）得到基金管理公司的基本信息。[3]本表的托管人代码（TRUP_CODE）关联机构信息表（ORG_PROFILE）的机构代码（ORGCODE）得到基金托管机构的基本信息。","","",0,,,1,,"2024-09-20 14:44:24",,"2024-10-14 16:00:24",
406,JULING,MYSQL,juling,"30019",基金个人信息表,FND_INDI_INFO,"主键：INDI_ID,含义说明： [1]本表主要用于记录与基金和基金公司直接相关的管理人员个人信息,对于与基金和基金公司相关机构的个人信息本表不做记录。[2]本表作为基金个人信息码表作用存在。","","",0,,,1,,"2024-09-20 14:44:24",,"2024-10-14 15:14:27",
407,JULING,MYSQL,juling,"30020",基金投资组合行业配置（合并）,FND_INDU_SUM_CONF,"主键：FUND_ID+ENDDATE+SOURCE+INDU_INNER_CODE+INV_AREA_TYPE,含义说明： [1]本表记录基金投资组合配置统计的相关情况，主要用于巨灵金融终端上的专题统计模块，主要有行业市值、占净值比例、行业持股数等内容。[2]投资组合配置类型如果只披露积极投资或指数投资，则在转到产品表时亦会在本表生成全部投资类型的记录。使用说明：[1]本表FUND_ID关联基金综合信息表FND_GEN_INFO.FUND_ID得到相应基金的基本信息。[2]本表INDU_INNER_CODE关联行业分类代码表PUB_INDU_REF.INNER_CODE得到行业分类情况。[3] 旧版本证监会行业分类从2014年12月31日起停止维护，行业统一代码关联约束条件修改为INDU_SYS_MARK=14；[4]证监会行业不在披露数据改成中上协披露，从2024年二季报开始名称修改为中上协行业分类标准(2024)","","",0,,,1,,"2024-09-20 14:44:24",,"2024-10-14 16:00:25",
408,JULING,MYSQL,juling,"30021",基金投资目标范围比例表,FND_INVEST_PROP,"主键：FUND_ID+ITEM_NUM,含义说明： [1]本表记录基金的投资基准及其变动情况，包括所投资证券类别、投资比例、投资基准的起始日期、截止日期等内容。使用说明：[1]本表的基金标识（FUND_ID）关联基金综合信息表（FND_GEN_INFO）的基金标识（FUND_ID）得到基金的基本信息。","","",0,,,1,,"2024-09-20 14:44:24",,"2024-10-14 16:00:25",
409,JULING,MYSQL,juling,"30022",基金投资概念及风险历史记录表,FND_INVEST_RISK_HIST,"主键：INNER_CODE+CHANGEDATE,含义说明： [1]本表记录基金的投资理念、投资策略、风险说明等内容及变动情况。使用说明：[1]本表的基金内部代码（INNER_CODE）关联基金综合信息表（FND_GEN_INFO）的基金内部代码（INNER_CODE）得到基金的基本信息。","","",0,,,1,,"2024-09-20 14:44:25",,"2024-10-14 16:00:25",
410,JULING,MYSQL,juling,"30023",基金经理,FND_MANAGER,"主键：FUND_ID+DECLAREDATE+INDI_ID,含义说明： [1]本表记录基金经理、基金经理助理的任职信息，包括姓名、职位、在职状态、离职日期等内容。使用说明：[1]本表INDI_ID关联基金个人信息表FND_INDI_INFO.INDI_ID得到基金经理或助理的基本信息（注：2013年以后本表不再包含基金经理助理的任职信息)。[2]本表FUND_ID关联基金综合信息表FND_GEN_INFO.FUND_ID得到相应基金的基本信息。","","",0,,,1,,"2024-09-20 14:44:25",,"2024-10-14 16:00:25",
411,JULING,MYSQL,juling,"30024",交易所基金行情表,FND_MKT,"主键：SECCODE+tradedate,使用说明：[1]当收盘价、开盘价、最高价、最低价字段为零时，且存在申报买入/卖出价时，属于基金有上市无成交量。","","",0,,,1,,"2024-09-20 14:44:25",,"2024-10-14 16:00:25",
412,JULING,MYSQL,juling,"30025",基金净值表,FND_NET_VAL,"主键：INNER_CODE+ENDDATE,含义说明： [1]本表记录除货币型和理财型外基金的净值信息，主要内容为单位净值、累计净值和基金资产净值。使用说明：[1]本表INNER_CODE关联基金综合信息表FND_GEN_INFO.INNER_CODE得到相应基金的详细信；","","",0,,,1,,"2024-09-20 14:44:25",,"2024-10-14 16:00:25",
413,JULING,MYSQL,juling,"30026",基金发起人和公众持有结构,FND_ORGR_PUB_HOLD,"主键：FUND_ID+ENDDATE,含义说明： [1]本表记录封闭式基金发起人和社会公众持有基金情况，主要有发起人持有份额、社会公众持有份额、基金总份额等内容。[2]本表在披露中报和年报，以及上市公告书时采集数据。使用说明：[1]本表的基金标识（FUND_ID）关联基金综合信息表（FND_GEN_INFO）的基金标识（FUND_ID）得到基金的基本信息。[2]由于基金公告不再披露这部分信息，本表数据维护至2010年12月。","","",0,,,1,,"2024-09-20 14:44:25",,"2024-10-14 16:00:26",
414,JULING,MYSQL,juling,"30027",基金评级分类体系表,FND_RATE_REF,"主键：INNER_CODE,含义说明： [1]表中存放各基金评级机构的分类体系(晨星、银河、招商、济安、上海、天相、海通),后期更新进行覆盖式更新,只存放最新的体系结构,不保留历史数据。[2]天相有月度与季度的数据,此处存储的是月度数据。","","",0,,,1,,"2024-09-20 14:44:25",,"2024-10-14 15:14:28",
415,JULING,MYSQL,juling,"30028",基金关联关系表,FND_RELA_INFO,"主键：INNER_CODE+RELA_INNER_CODE,含义说明： [1]本表记录基金内部代码的关联关系情况。使用说明：[1]本表INNER_CODE关联基金综合信息表FND_GEN_INFO.INNER_CODE得到相应基金的详细信息。[2]本表RELA_INNER_CODE关联基金综合信息表FND_GEN_INFO.INNER_CODE得到相应关联基金的详细信息。[3]当 RELA_TYPE=16 时，为分级基金—同级基金关联，INNER_CODE 关联基金综合信息表（FND_GEN_INFO）.INNER_CODE，可获取A级基金的相关信息，RELA_INNER_CODE 关联基金综合信息表（FND_GEN_INFO）.INNER_CODE，可获取 B级基金的相关信息。","","",0,,,1,,"2024-09-20 14:44:25",,"2024-10-14 16:00:26",
416,JULING,MYSQL,juling,"30029",基金关联关系历史记录表,FND_RELA_INFO_HIST,"主键：INNER_CODE+RELA_INNER_CODE+CHANGEDATE,含义说明： [1]本表记录基金内部代码的关联关系及变动情况。使用说明：[1]本表的数据特征指向关系,即保持是从基金内部代码通过关联关系参数指向关联基金内部代码。[2]本表的基金内部代码（INNER_CODE）与关联基金内部代码（RELA_INNER_CODE）均可关联基金综合信息表（FND_GEN_INFO）的基金内部代码（INNER_CODE）得到基金的基本信息。[3]当 RELA_TYPE=16 时，为分级基金—同级基金关联，INNER_CODE 关联基金综合信息表（FND_GEN_INFO）.INNER_CODE，可获取A级基金的相关信息，RELA_INNER_CODE 关联基金综合信息表（FND_GEN_INFO）.INNER_CODE，可获取 B级基金的相关信息。","","",0,,,1,,"2024-09-20 14:44:25",,"2024-10-14 16:00:26",
417,JULING,MYSQL,juling,"30030",基金买卖股票成本收入表,FND_STK_COST,"主键：FUND_ID+STARTDATE+ENDDATE,含义说明： [1]本表记录基金买卖股票的成本和收入额。[2]本表在基金披露中报和年报时采集数据。[3]本表中的买卖差额、平均资产净值等字段为计算字段，具体参见字段备注。使用说明：[1]本表FUND_ID关联基金综合信息表FND_GEN_INFO.FUND_ID可得基金详细信息。","","",0,,,1,,"2024-09-20 14:44:25",,"2024-10-14 16:00:26",
418,JULING,MYSQL,juling,"30031",基金投资组合股票配置（合并）,FND_STK_SUM_CONF,"主键：FUND_ID+ENDDATE+STK_INNER_CODE+SOURCE,含义说明： [1]本表记录基金投资组合的股票配置明细，包括配置股票内部代码、持股数量、市值等内容。[2]投资组合配置类型如果只披露积极投资或指数投资，则在转到产品表时亦会在本表生成全部投资类型的记录。使用说明：[1]本表的基金标识（FUND_ID）关联基金综合信息表（FND_GEN_INFO）的基金标识（FUND_ID）得到基金的基本信息。[2]本表的股票内部代码（STK_INNER_CODE）关联基金投资组合证券代码专用表(FND_SEC_CODE_SPEC)的内部代码（INNER_CODE）得到股票的基本信息。","","",0,,,1,,"2024-09-20 14:44:25",,"2024-10-14 16:00:26",
419,JULING,MYSQL,juling,"30032",基金份额变动表,FND_UNIT_CHNG,"主键：INNER_CODE+END_DATE+INFO_SOURCE,含义说明： [1]本表主要记录基金份额的变动情况，包含基金契约生效日期总份额、报告期末/期初的总份额以及报告期间申购/赎回的份额。[2]数据来源于基金定期报告的年报、中报、季报和其他一些公告。使用说明：[1]本表INNER_CODE关联基金综合信息表FND_GEN_INFO.INNER_CODE可得基金详细信息。","","",0,,,1,,"2024-09-20 14:44:25",,"2024-10-14 16:00:27",
420,JULING,MYSQL,juling,"30033",商品品种表,FUT_WARE_TYPE,"主键：WaresCode,含义说明： [1]本表主要记录了商品品种信息如：商品品种编码，商品品种名称，是否现货分类和是否期货现货分类。","","",0,,,1,,"2024-09-20 14:44:25",,"2024-10-14 15:14:38",
421,JULING,MYSQL,juling,"30034",综合参数表,GEN_REF,"主键：CLS_CODE+REF_CODE,含义说明： [1]本表汇总记录各类业务表所使用到的相关参数信息,如:分类编码,参数代码,参数名称,含义说明等。使用说明：[1]关联本表的REF_CODE并指定分类编码可得到相关参数名称和含义说明等信息。[2]旧版证监会行业分类及旧版申万行业分类从2014年12月31日起停止维护，剔除证监会行业分类标准(2001)、申银万国行业分类标准(2011)两个参数",综合参数表（GEN_REF）用于汇总记录各类业务表中使用的相关参数信息。该表包含以下字段：CLS_CODE（分类编码），用于标识某一参数分类，数据类型为INT；REF_CODE（参数代码），数据类型为VARCHAR，记录参数的具体代码，其中旧版证监会行业分类标准和申银万国行业分类标准已于2014年12月31日起停止维护；CLS_NAME（分类编码名称），数据类型为VARCHAR，记录分类参数的含义；REF_NAME（参数名称），数据类型为VARCHAR，记录参数的名称；REF_MEANING（含义说明），数据类型为TEXT，记录参数名称的具体含义；ISVALID（是否有效），数据类型为INT，1表示有效，查询时需加上ISVALID = 1的条件。通过关联REF_CODE并指定分类编码，可以获取相关参数名称和含义说明。该表的主键由CLS_CODE和REF_CODE组成。,"",0,,,1,,"2024-09-20 14:44:25",,"2024-10-16 18:11:21",
422,JULING,MYSQL,juling,"30035",香港股票发行相关机构表,HK_ASORGSTKIS,主键：COMUNIC+FCGSNUM+SNUMRLDORGIS。含义说明：[1]本表收录了香港公司发行相关机构信息,"""表格“香港股票发行相关机构表”（英文名：HK_ASORGSTKIS）记录了香港公司在股票发行过程中涉及的相关机构信息。该表的主要字段包括：

- **COMUNIC**：公司统一编码，用于关联香港公司基本信息表，数据类型为整数。
- **FCGSNUM**：融资序号，数据类型为整数。
- **SNUMRLDORGIS**：发行相关机构序号，数据类型为整数。
- **FLAGAS**：关联关系标识，与香港公司融资计划表相关联，数据类型为整数。
- **SVAREAC**：服务地域代码，通过关联国家（地区）区号信息表获取详细信息，数据类型为整数。
- **ISORGTY_OGDIS**：发行机构类型（原始披露），数据类型为NVARCHAR。
- **ORGTYREFC**：机构类型参数编码，与综合参数表关联以获取具体描述，数据类型为整数。
- **ORGUNIC**：机构统一编码，数据类型为整数。
- **ORGNAME**：机构名称，数据类型为NVARCHAR。
- **ISVALID**：是否有效，1表示有效，数据类型为整数。

该表的主键由字段COMUNIC、FCGSNUM和SNUMRLDORGIS组成。""","",0,,,1,,"2024-09-20 14:44:25",,"2024-10-16 18:07:39",
423,JULING,MYSQL,juling,"30036",香港公司现金流量表_新标准,HK_CFS_NSTD,"主键：COMUNIC+EDATE+RPTSOUREFC,含义说明： [1]本表记录港股现金表行情信息。包括经营活动现金,投资活动现金,融资活动现金等内容。[2]如末期及中期是根据香港会计师公会颁布的《香港审计准则》进行审计, 而季度是按照中国注册会计师审计准则的话, 不会处理季度业绩；如末期及中期是根据中国注册会计师审计准则进行审计, 而季度是按照中国注册会计师审计准则的话, 会处理季度业绩。","""表格“香港公司现金流量表_新标准”（英文名：HK_CFS_NSTD）记录了港股公司的现金流量信息，涵盖经营活动、投资活动和融资活动的现金流量数据。该表格的主键由公司统一编码（COMUNIC）、截止日期（EDATE）和报表来源参数编码（RPTSOUREFC）组成。具体字段包括：

- **COMUNIC**：公司统一编码，用于关联香港公司基本信息。
- **EDATE**：截止日期，表示数据的截止时间。
- **RPTSOUREFC**：报表来源参数编码，指示报表的类型，如中期或末期业绩。
- **ANNDATE**：公告日期，表示信息发布的日期。
- **CURUNIC**：货币统一编码，指示使用的货币类型。
- **EXRATE**：汇率，表示报表货币兑港元的汇率。
- **CDATEDATAPD** 和 **EDATEDATAPD**：数据期间的开始和截止日期。
- **NUMCVRM**：覆盖月数，表示数据覆盖的月份数。
- **REFCPFMSTUBLS**：上市前业绩状态参数编码，指示是否为上市前业绩。
- **NOCF** 和 **OCF**：经营业务产生的现金流量净额和现金流量。
- **DEPAZ**：折旧及摊销。
- **INTRC** 和 **INTP**：已收和已付利息。
- **DIVRC** 和 **DIVP**：已收和已派股息。
- **TXPRF**：退回或已缴税项。
- **ADTFXDA** 和 **ICINV**：增添固定资产和投资增加。
- **DSFXDA** 和 **DCINV**：出售固定资产和投资减少。
- **NCFRLDPTY_INVACT**：与关联人士之现金流量_投资活动。
- **NINVCF**：投资活动产生的现金流量净额。
- **NICLN** 和 **LNRPA**：新增贷款和偿还贷款。
- **FXDIODTINSTR** 和 **EQYFIN**：定息或债项工具融资和股本融资。
- **NCFRLDPTY_FINACT**：与关连人士之现金流量_融资活动。
- **RPAFXDIODTINSTR**：偿还定息或债项工具。
- **NFCGCF**：融资活动产生的现金流量净额。
- **ICDCCCEQ**：现金及等同现金之增加或减少。
- **CCEQBEGYR** 和 **CCEQEYR**：期初和年终的现金及现金等价物余额。
- **NCFDCHEXRATEOT**：外币汇率变动之影响和其他。
- **ISVALID**：是否有效，1表示有效。

该表格的数据是根据香港会计师公会和中国注册会计师审计准则进行审计的，具体处理方式取决于审计准则的适用情况。主键信息为COMUNIC+EDATE+RPTSOUREFC。""","",0,,,1,,"2024-09-20 14:44:25",,"2024-10-16 17:49:06",
424,JULING,MYSQL,juling,"30037",香港公司基本信息表,HK_COMBINFO,"主键：COMUNIC,含义说明： [1]本表记录香港上市公司的最新基本信息,包括:公司名称,电话,注册办事处,主要往来银行,主营业务,核数师、授权代表等。使用说明：[1]其他业务表可关联本表公司统一编码COMUNIC得到上市公司的最新详细信息。","""香港公司基本信息表（HK_COMBINFO）记录了香港上市公司的最新基本信息，涵盖多个方面的详细数据。表中的字段包括公司统一编码（COMUNIC），公司中文名称（COMCNNAME）、中文简称（COMCNABB）、拼音简称（COMPYABB）、英文名称（COMENNAME）及英文简称（COMENABB）。此外，还包括公司简介（COMINTR）、主营业务（MBU）、兼营业务（SLBU）、成立日期（INCDATE）、解散日期（LQTDATE）及解散原因（LQTRSN）。表格还记录了机构状态参数编码（ORGSTUREFC）和公司类型参数编码（REFCCOMTY），这些字段与综合参数表关联以获取具体描述。

公司管理层信息如主席（CHAIRMAN）、法定代表人（STYREP）、授权代表（ATZREP）及公司秘书（COMSEC）也在表中列出。核数师信息包括大陆核数师代码（ACCTCODEML）及名称（ACCTNAMEML）、香港核数师代码（ACCTCODEHK）及名称（ACCTNAMEHK）、以及香港和大陆外核数师代码（ACCTCODEOHKML）及名称（ACCTNAMEOHKML）。法律顾问信息则通过法律顾问代码（LGCONSCODE）及名称（LGCONSNAME）表示。

表格还包含公司主要往来银行（MJBKBU）、注册办事处（RGIOFC）、总办事处及主要营业地（HOFCLCTMBU）、股份过户登记处（REGOFCSHGONSTF）、公司电话（COMTPH）、传真（COMFAX）、网址（COMWEBADS）、电子邮件地址（COMEM）、信息披露网站（WEBDSGINFO）等联系信息。地域统一编码（AREAUNIC）和国别或地区（NATION）字段用于关联相关的地理信息。

其他重要信息包括财政年度年结日期（FISDATEFINYR）、员工总数（NUMTEMP）、以及是否有效（ISVALID），其中ISVALID字段用于标识记录的有效性。表格的主键是公司统一编码（COMUNIC）。""","",0,,,1,,"2024-09-20 14:44:25",,"2024-10-16 17:54:08",
425,JULING,MYSQL,juling,"30038",香港基金代码表,HK_FDCODE,"主键：FDUNIC,含义说明： [1]本表作为香港基金码表作用存在，特设基金统一编码、基金标识两层代码体系。一般用基金统一编码进行表间相互关联，并用基金代码做应用查询。","","",0,,,1,,"2024-09-20 14:44:26",,"2024-10-14 15:14:38",
426,JULING,MYSQL,juling,"30039",香港公司资产负债表_金融_新标准,HK_FINBS_NSTD,"主键：COMUNIC+EDATE+RPTSOUREFC,含义说明： [1]本表记录港股资产负债表(金融)信息。包括总资产,总负责,股东资金等内容。[2]如末期及中期是根据香港会计师公会颁布的《香港审计准则》进行审计, 而季度是按照中国注册会计师审计准则的话, 不会处理季度业绩；如末期及中期是根据中国注册会计师审计准则进行审计, 而季度是按照中国注册会计师审计准则的话, 会处理季度业绩。","""表格“香港公司资产负债表_金融_新标准”（英文名：HK_FINBS_NSTD）记录了港股的金融类公司的资产负债信息，依据香港会计师公会和中国注册会计师的审计准则进行审计。表格的主要字段包括：

- **公司统一编码（COMUNIC）**：用于关联香港公司基本信息。
- **截止日期（EDATE）**和**公告日期（ANNDATE）**：分别表示数据的截止和公告时间。
- **报表来源参数编码（RPTSOUREFC）**：指示报表的来源，如中期或末期业绩。
- **货币统一编码（CURUNIC）**和**汇率（EXRATE）**：用于描述报表货币及其兑港元的汇率。
- **数据期间开始日期（CDATEDATAPD）**和**数据期间截止日期（EDATEDATAPD）**：表示数据的时间范围。
- **覆盖月数（NUMCVRM）**：数据覆盖的月份数。
- **上市前业绩状态参数编码（REFCPFMSTUBLS）**：指示是否为上市前业绩。
- **资产类字段**：包括库存现金及短期资金、向其他银行托收中之项目、定期存放银行同业及其他财务机构_资产、商业票据、持有之存款证、香港政府负债证明书、交易用途资产、非持作买卖用途之资产、公平订值之金融资产、衍生工具_资产、银行同业贷款及垫款、客户贷款及垫款、可供出售之证券、金融投资、持至到期投资、联营及共同控制公司权益总额、无形资产、固定资产、其他资产、总资产。
- **负债类字段**：包括香港纸币流通额、同业及财务机构存款、客户存款、向其他银行传送中之项目、定期存放银行同业及其他财务机构_负债、总发行之债务工具、交易用途负债、公平订值之金融负债、衍生工具_负债、后偿负债、其他负债、总负债。
- **股东权益类字段**：包括总股本、股份溢价、资本储备、其他储备、保留溢利或累计亏损、总储备、股东资金、少数股东权益、资本来源、总负债及资本来源、或有负债及承诺合计、股东资金扣除永久资本证券。
- **是否有效（ISVALID）**：标识记录是否有效，1表示有效。

主键由公司统一编码（COMUNIC）、截止日期（EDATE）和报表来源参数编码（RPTSOUREFC）组成。""","",0,,,1,,"2024-09-20 14:44:26",,"2024-10-16 20:08:46",
427,JULING,MYSQL,juling,"30040",香港公司利润表_金融_新标准,HK_FINIS_NSTD,"主键：COMUNIC+EDATE+RPTSOUREFC,含义说明： [1]本表记录港股金融类企业利润分配情况。[2]如末期及中期是根据香港会计师公会颁布的《香港审计准则》进行审计, 而季度是按照中国注册会计师审计准则的话, 不会处理季度业绩；如末期及中期是根据中国注册会计师审计准则进行审计, 而季度是按照中国注册会计师审计准则的话, 会处理季度业绩。","""表格“香港公司利润表_金融_新标准”（英文名：HK_FINIS_NSTD）记录了港股金融类企业的利润分配情况。该表格包含多个字段，详细描述如下：

- **COMUNIC**：公司统一编码，用于关联香港公司基本信息表。
- **EDATE**：截止日期。
- **RPTSOUREFC**：报表来源参数编码，与综合参数表关联以获取具体描述。
- **ANNDATE**：公告日期。
- **CURUNIC**：货币统一编码，与综合参数表关联以获取具体描述。
- **EXRATE**：汇率，表示报表货币兑港元的汇率。
- **STDATEFINYR**：财政年度开始日期。
- **EDATEFINYR**：财政年度结束日期。
- **NUMCVRM**：覆盖月数。
- **REFCPFMSTUBLS**：上市前业绩状态参数编码，与综合参数表关联以获取具体描述。
- **INTIO**：利息收益。
- **INTEXP**：利息支出。
- **IONINT**：利息收益净额。
- **FEEIO**：费用收益。
- **FEEEXP**：费用支出。
- **NFEEIO**：费用收益净额。
- **NTRIO**：交易收益净额。
- **NEARNPM**：已赚取保费净额。
- **OTOPEIO**：其他营业收益。
- **TAMTOTOPEIO**：其他营业收益总额。
- **ENPM**：已赚净保费。
- **NISUCLMIC**：保险索偿净额。
- **NOPEIOBLNIPMCGPVS**：未扣除贷款减值及其他准备之营业收益净额。
- **TIPMCGPVS**：减值损失及准备总额。
- **TOPEEXP**：营业支出总额。
- **RPT_OPEPLO**：经营溢利或亏损（报表数据），仅维护末期。
- **OPEPLO**：经营溢利或亏损。
- **NOSPLITEMS**：非经营性活动特殊项目。
- **JTCTLETIASCOM**：共同控制公司及联营公司。
- **PLOBTX**：除税前溢利或亏损。
- **TX**：税项。
- **PLOCYR**：本年度溢利或亏损。
- **AMTEQYHDCOM**：本公司股本持有人应占数额。
- **AMTMIINT**：少数股东权益应占数额。
- **PFSHDIV**：优先股股息。
- **CPPYCAPSE**：资本证券之应付票息。
- **PLOASHH**：股东应占溢利或亏损。
- **OTCPHIO**：其他全面收入。
- **TCPHIO**：全面收入总额。
- **CMNSHDIV**：普通股股息。
- **BEPS_ANRPT**：每股基本盈利_年报。
- **BEPS_AJU**：每股基本盈利_调整后。
- **DEPS_AJU**：每股摊薄盈利_调整后。
- **DIVDBUPS_AJUPD**：每股派息_期内调整后。
- **EBTCTUBU**：持续经营业务除税前溢利。
- **TXCTUBU**：持续经营业务税项。
- **NPCTUBU**：持续经营业务净利润。
- **NPDSUBU**：非持续经营业务净利润。
- **BEPS_CTUBU_AJU**：每股基本盈利_持续经营业务_调整后。
- **BEPS_DSUBU_AJU**：每股基本盈利_非持续经营业务_调整后。
- **DEPS_CTUBU_AJU**：每股摊薄盈利_持续经营业务_调整后。
- **DEPS_DSUBU_AJU**：每股摊薄盈利_非持续经营业务_调整后。
- **ISVALID**：是否有效，1表示有效。

该表格的主键由字段COMUNIC、EDATE和RPTSOUREFC组成。""","",0,,,1,,"2024-09-20 14:44:26",,"2024-10-16 17:48:23",
